epoch,accuracy,loss,val_accuracy,val_loss
0,0.47809216380119324,1.4621976613998413,0.3786982297897339,1.4668422937393188
1,0.5302053689956665,1.156153917312622,0.4761904776096344,1.2938597202301025
2,0.5530682802200317,1.0441935062408447,0.5567765831947327,1.0687122344970703
3,0.5635148286819458,1.0124248266220093,0.5548041462898254,1.0704079866409302
4,0.5962870121002197,0.9542979001998901,0.5781910419464111,0.9751016497612
5,0.586377739906311,0.9250836968421936,0.5688926577568054,1.0685884952545166
6,0.6042263507843018,0.8623965978622437,0.5888983011245728,1.0106974840164185
7,0.6066141128540039,0.8504036664962769,0.5243730545043945,1.2094924449920654
8,0.6126432418823242,0.8224480748176575,0.6362355351448059,0.9115948677062988
9,0.621597409248352,0.804473876953125,0.5911524295806885,0.9962375164031982
