epoch,accuracy,loss,val_accuracy,val_loss
0,0.4729112386703491,1.7501509189605713,0.6099371910095215,0.9918100833892822
1,0.5004079341888428,1.112748146057129,0.5849990248680115,1.0929014682769775
2,0.5449983477592468,0.9849048852920532,0.5948981642723083,1.0569210052490234
3,0.5689865946769714,0.8861115574836731,0.6110793948173523,1.0006163120269775
4,0.5873857736587524,0.826640784740448,0.6087949872016907,0.9992029070854187
5,0.6094565987586975,0.7692196369171143,0.6179326176643372,0.9548999071121216
6,0.6234497427940369,0.7229660749435425,0.6160289645195007,0.9696323275566101
7,0.638014018535614,0.6799540519714355,0.6183133721351624,0.9709237217903137
8,0.653802216053009,0.6507684588432312,0.6388730406761169,0.9014171957969666
9,0.6622062921524048,0.6218289732933044,0.6544831395149231,0.8655380606651306
10,0.6746899485588074,0.6103445291519165,0.651818037033081,0.8877368569374084
11,0.689499020576477,0.5812398791313171,0.6575290560722351,0.8640368580818176
12,0.6909269094467163,0.5679906010627747,0.6681895852088928,0.8484811782836914
13,0.7043896913528442,0.5333866477012634,0.6552446484565735,0.887581467628479
14,0.7117738127708435,0.5234283208847046,0.6697125434875488,0.8356529474258423
15,0.7164245843887329,0.5149375200271606,0.6584808826446533,0.8526322841644287
16,0.7183828353881836,0.5038120150566101,0.6611459851264954,0.861833393573761
17,0.729764997959137,0.4754692018032074,0.6577193737030029,0.8566519618034363
18,0.7270724773406982,0.47090625762939453,0.6740909814834595,0.8454880118370056
19,0.7357620596885681,0.4556628465652466,0.6828479170799255,0.8141569495201111
20,0.7432277798652649,0.44052624702453613,0.6836093664169312,0.8229536414146423
21,0.7528149485588074,0.432335764169693,0.670093297958374,0.8591089844703674
22,0.7525293827056885,0.4275425374507904,0.668570339679718,0.8881052136421204
23,0.7597503066062927,0.4121362566947937,0.6716161966323853,0.8740236163139343
24,0.7637075781822205,0.40365317463874817,0.6809442043304443,0.8403947949409485
25,0.7722747921943665,0.3975226879119873,0.689891517162323,0.8350935578346252
26,0.77496737241745,0.37817853689193726,0.7016942501068115,0.8015193939208984
27,0.7781494855880737,0.37740474939346313,0.6870359778404236,0.8474357724189758
28,0.7861863374710083,0.360136479139328,0.6895107626914978,0.8303311467170715
29,0.7876142263412476,0.3506511151790619,0.7169236540794373,0.7564135193824768
