epoch,accuracy,loss,val_accuracy,val_loss
0,0.3246573209762573,1.7100006341934204,0.3662669062614441,1.6262091398239136
1,0.362516313791275,1.6006689071655273,0.2906910479068756,1.4749552011489868
2,0.40033453702926636,1.5139997005462646,0.21511517465114594,1.7632200717926025
3,0.4027823209762573,1.4774277210235596,0.5214163064956665,1.339173436164856
4,0.40853458642959595,1.4571665525436401,0.4418427646160126,1.3325140476226807
5,0.4078410565853119,1.4254273176193237,0.35179898142814636,1.4528084993362427
6,0.41347095370292664,1.383768081665039,0.38435178995132446,1.4765288829803467
7,0.44525131583213806,1.3541386127471924,0.4235674738883972,1.392114520072937
8,0.4533289670944214,1.350372076034546,0.49286121129989624,1.2910100221633911
9,0.45528721809387207,1.3274627923965454,0.41823720932006836,1.4136767387390137
10,0.4791530668735504,1.3110008239746094,0.4983818829059601,1.3188972473144531
