epoch,accuracy,loss,val_accuracy,val_loss
0,0.4703410565853119,4.669683933258057,0.4660194218158722,1.6413929462432861
1,0.4446393549442291,1.6666165590286255,0.48162955045700073,1.4637126922607422
2,0.4749918282032013,1.3070154190063477,0.5149438381195068,1.304565668106079
3,0.5186847448348999,1.112520456314087,0.5478774309158325,1.1881229877471924
4,0.5456511378288269,1.0151337385177612,0.5657719373703003,1.1174843311309814
5,0.5746573209762573,0.923021674156189,0.5863316059112549,1.0543872117996216
6,0.60003262758255,0.8464223742485046,0.6070816516876221,1.0063539743423462
7,0.6167999505996704,0.800948977470398,0.6173614859580994,0.9734663367271423
8,0.6288756728172302,0.7755903005599976,0.6297354102134705,0.9369280338287354
9,0.6405842304229736,0.7197246551513672,0.6367790102958679,0.9077537655830383
10,0.6577594876289368,0.686063289642334,0.6449647545814514,0.897956907749176
11,0.6617575287818909,0.6605408787727356,0.6514372825622559,0.8857575058937073
12,0.6757506728172302,0.6371345520019531,0.6554349660873413,0.8844896554946899
13,0.6845626831054688,0.5971758365631104,0.6596230864524841,0.8659344911575317
14,0.6884791254997253,0.5873860120773315,0.6620978713035583,0.8510745763778687
15,0.6943537592887878,0.5773069858551025,0.6761850118637085,0.8184046149253845
16,0.7007995843887329,0.5523958802223206,0.6796116232872009,0.814561128616333
17,0.7131201028823853,0.5335652828216553,0.689891517162323,0.790341317653656
18,0.7174853086471558,0.5147885680198669,0.6877974271774292,0.7932623624801636
19,0.7222992777824402,0.49823588132858276,0.6885589361190796,0.7916556000709534
20,0.7253997921943665,0.49654844403266907,0.6948410272598267,0.7788251638412476
21,0.7322943806648254,0.48723310232162476,0.694079577922821,0.7682768106460571
22,0.7335590720176697,0.4762282371520996,0.7056919932365417,0.7547122836112976
23,0.741106390953064,0.4536856710910797,0.7125452160835266,0.726374089717865
24,0.7465323209762573,0.4514581561088562,0.7195888161659241,0.7147844433784485
25,0.754120409488678,0.43224072456359863,0.7209213972091675,0.7193160653114319
26,0.7563642263412476,0.43795377016067505,0.7287264466285706,0.7067734599113464
27,0.7589343786239624,0.430338978767395,0.7239672541618347,0.707776665687561
28,0.7632995843887329,0.4135400652885437,0.7237768769264221,0.7142417430877686
29,0.7670936584472656,0.39834141731262207,0.7268227934837341,0.7057013511657715
