epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.28515133261680603,0.5892283916473389,1.6690630912780762,0.06465833634138107,0.21422648429870605,2.3068690299987793
1,0.36443883180618286,0.6638193726539612,1.5831040143966675,0.1682586371898651,0.38000115752220154,2.210685968399048
2,0.42985498905181885,0.7190333008766174,1.527310848236084,0.229243203997612,0.5362660884857178,1.6469171047210693
3,0.5006304979324341,0.7658726572990417,1.4920566082000732,0.6024981737136841,0.8448184728622437,1.1057884693145752
4,0.48171499371528625,0.7522495985031128,1.4896284341812134,0.6098456978797913,0.8451300859451294,1.1129897832870483
5,0.498108446598053,0.7614929676055908,1.4879511594772339,0.6179279685020447,0.8335106372833252,1.110866665840149
6,0.5335750579833984,0.7823408842086792,1.473353624343872,0.6179279685020447,0.8343154191970825,1.1559566259384155
7,0.5286885499954224,0.7834442853927612,1.4582507610321045,0.6002938747406006,0.8192955851554871,1.1697138547897339
8,0.5409836173057556,0.7830557823181152,1.4613370895385742,0.5077149271965027,0.7717465162277222,1.344667911529541
9,0.5517023801803589,0.789587140083313,1.466198205947876,0.4900808334350586,0.7828826308250427,1.2611552476882935
10,0.5343631505966187,0.7905704379081726,1.4542840719223022,0.47538575530052185,0.7804090976715088,1.2696958780288696
11,0.55580073595047,0.7986502647399902,1.4502590894699097,0.23144745826721191,0.41440147161483765,2.54955792427063
12,0.553121030330658,0.7976489067077637,1.4531896114349365,0.28581926226615906,0.5306812524795532,1.8439184427261353
