epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.4564943313598633,0.7561095356941223,1.4853899478912354,0.5135929584503174,0.8175677061080933,1.1833388805389404
1,0.5327869057655334,0.8171951770782471,1.2866848707199097,0.5135929584503174,0.8266993761062622,1.1576523780822754
2,0.5583228468894958,0.8385056853294373,1.2292548418045044,0.6480529308319092,0.8815605044364929,0.9926084280014038
3,0.5748739242553711,0.84716796875,1.1924816370010376,0.5488611459732056,0.8257096409797668,1.1645406484603882
4,0.569987416267395,0.8438566327095032,1.1830310821533203,0.6458486318588257,0.8836027383804321,0.9563988447189331
5,0.5794451236724854,0.8530454635620117,1.1409802436828613,0.5767817497253418,0.8516347408294678,1.0589054822921753
6,0.5906368494033813,0.8582059144973755,1.13402259349823,0.6135194897651672,0.8750209212303162,0.9732792377471924
7,0.5885876417160034,0.8596549034118652,1.1355704069137573,0.522409975528717,0.8338136672973633,1.1081788539886475
8,0.6084489226341248,0.8652200102806091,1.0915617942810059,0.5378398299217224,0.8352541327476501,1.1124250888824463
9,0.5961538553237915,0.8651198148727417,1.0967159271240234,0.5995591282844543,0.8547931909561157,1.0565991401672363
