epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.4497162699699402,0.7271368503570557,1.6155579090118408,0.5106539130210876,0.8498799800872803,1.046114444732666
1,0.5293190479278564,0.8123396039009094,1.3307594060897827,0.5657604932785034,0.8697006702423096,0.9927157759666443
2,0.5494955778121948,0.8315759301185608,1.2463140487670898,0.5716385245323181,0.8709681034088135,0.9979885816574097
3,0.561160147190094,0.8428844809532166,1.194061040878296,0.5775165557861328,0.8734028339385986,0.9944391846656799
4,0.5703026652336121,0.8513417840003967,1.1510504484176636,0.5936810970306396,0.8781319856643677,0.978207528591156
5,0.5725094676017761,0.8597760200500488,1.117645263671875,0.6032329201698303,0.8797621130943298,0.9785047769546509
6,0.5947352051734924,0.8656747937202454,1.088181495666504,0.5826597809791565,0.8750479817390442,0.9935662150382996
7,0.6048234701156616,0.8757814764976501,1.0682193040847778,0.5885378122329712,0.8766029477119446,0.9922633767127991
8,0.6057692170143127,0.874148428440094,1.0502746105194092,0.5995591282844543,0.8810117840766907,0.9707148671150208
9,0.6098675727844238,0.8798328042030334,1.033216953277588,0.6010286808013916,0.8813833594322205,0.9696044921875
10,0.6275220513343811,0.8877118825912476,1.0124341249465942,0.609110951423645,0.8836601972579956,0.9598878622055054
11,0.626103401184082,0.8886556625366211,0.998245894908905,0.605437159538269,0.8821789622306824,0.9612637758255005
12,0.6264186501502991,0.8882156610488892,0.9570151567459106,0.6230712532997131,0.8873927593231201,0.9357711672782898
13,0.6458070874214172,0.8957943320274353,0.9506004452705383,0.6142542362213135,0.8893364667892456,0.9274202585220337
14,0.6399747729301453,0.8958891034126282,0.9277799129486084,0.6223365068435669,0.8901740312576294,0.9260168671607971
15,0.6554224491119385,0.9027917981147766,0.8954941034317017,0.6193975210189819,0.8889572620391846,0.925833523273468
16,0.6514816880226135,0.9021190404891968,0.9099070429801941,0.6385011076927185,0.8941064476966858,0.9119956493377686
17,0.6612547039985657,0.9068563580513,0.865537166595459,0.6362968683242798,0.8949966430664062,0.9049875140190125
18,0.6513240933418274,0.901685357093811,0.8625062704086304,0.63335782289505,0.8928530216217041,0.9169776439666748
19,0.6683480739593506,0.9102900624275208,0.8505775332450867,0.6480529308319092,0.8943598866462708,0.9138756990432739
20,0.6614123582839966,0.9105796813964844,0.8329121470451355,0.6539309620857239,0.8973091244697571,0.9025072455406189
21,0.6763871312141418,0.9130979180335999,0.8322410583496094,0.6487876772880554,0.8985824584960938,0.898848295211792
22,0.685844898223877,0.9157723784446716,0.7959880232810974,0.6414400935173035,0.8956221342086792,0.9108453392982483
23,0.691204309463501,0.9166629314422607,0.7740523815155029,0.6443791389465332,0.8974962830543518,0.902192234992981
24,0.6833228468894958,0.9179733395576477,0.7879275679588318,0.6414400935173035,0.895700991153717,0.9119372367858887
25,0.7020807266235352,0.9231996536254883,0.7301988005638123,0.6480529308319092,0.89516681432724,0.9115760922431946
26,0.6959331631660461,0.9230659604072571,0.7548381686210632,0.6531961560249329,0.8986800312995911,0.9009865522384644
27,0.6897855997085571,0.9221656918525696,0.7327415943145752,0.6509919166564941,0.8972153067588806,0.9078572988510132
