epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.619505763053894,0.6645790338516235,0.6560495495796204,0.6214255094528198,0.6710532903671265,0.6805638074874878
1,0.6511035561561584,0.6975841522216797,0.6334924101829529,0.638070821762085,0.6821159720420837,0.6464619040489197
2,0.6578004360198975,0.7115660309791565,0.6243288516998291,0.638070821762085,0.6825903058052063,0.6413096189498901
3,0.6695906519889832,0.7247138619422913,0.6157929301261902,0.6286811828613281,0.6705781817436218,0.6501399278640747
4,0.6795887351036072,0.7316814064979553,0.6097298860549927,0.6099018454551697,0.6396879553794861,0.6669537425041199
5,0.6826070547103882,0.7333105206489563,0.6099503040313721,0.6227059364318848,0.6572324633598328,0.6560655236244202
6,0.6858140230178833,0.744081974029541,0.5985497236251831,0.6005121469497681,0.6327710151672363,0.66781085729599
7,0.6867572069168091,0.7460819482803345,0.5975981950759888,0.5932565331459045,0.6296293139457703,0.668415904045105
8,0.6908130645751953,0.7512783408164978,0.5937118530273438,0.5633803009986877,0.5997316241264343,0.6868820786476135
9,0.6917562484741211,0.7522025108337402,0.5918638110160828,0.5830132365226746,0.6164336204528809,0.6775119304656982
