epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6614789366722107,0.71124666929245,0.6261965036392212,0.6124626398086548,0.6510784029960632,0.6737186908721924
1,0.6830786466598511,0.7385417222976685,0.6057659983634949,0.6547161936759949,0.7023860216140747,0.6356423497200012
2,0.685908317565918,0.7486502528190613,0.5978860259056091,0.676483154296875,0.7189043164253235,0.6242716908454895
3,0.6971325874328613,0.7624751329421997,0.5828203558921814,0.6739223003387451,0.7226951122283936,0.6279706954956055
4,0.7024146318435669,0.768999457359314,0.577075183391571,0.6688007116317749,0.7256970405578613,0.6217383146286011
5,0.707602322101593,0.7766983509063721,0.5680928230285645,0.6683738827705383,0.7160999178886414,0.6306713819503784
6,0.7176947593688965,0.786596417427063,0.5595576763153076,0.6696543097496033,0.7201952934265137,0.6502251625061035
7,0.7252405285835266,0.796046257019043,0.548311710357666,0.6696543097496033,0.7177754640579224,0.6525213718414307
8,0.7292020320892334,0.8061184287071228,0.5366039276123047,0.662398636341095,0.7027381062507629,0.6596450805664062
9,0.7365591526031494,0.8158313035964966,0.5260094404220581,0.6555697917938232,0.6959672570228577,0.6637140512466431
10,0.7479720711708069,0.824612021446228,0.5161415338516235,0.6606914401054382,0.7026218175888062,0.6742942929267883
11,0.7571213245391846,0.8334576487541199,0.5049266219139099,0.6474605202674866,0.6887308359146118,0.6891500949859619
