epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.8259999752044678,0.9121003746986389,0.36182722449302673,0.6426666378974915,0.7168586254119873,0.7985745072364807
1,0.8881904482841492,0.9588788747787476,0.2581016421318054,0.8635555505752563,0.9314813017845154,0.33706191182136536
2,0.9061904549598694,0.9688234925270081,0.2279522716999054,0.9133333563804626,0.9733738899230957,0.21027328073978424
3,0.9107618927955627,0.9717269539833069,0.21388661861419678,0.9177777767181396,0.9748585224151611,0.20825791358947754
4,0.9223809242248535,0.9775885343551636,0.192789688706398,0.9235555529594421,0.9792314767837524,0.1847253292798996
5,0.9250476360321045,0.9786292910575867,0.18471717834472656,0.9248889088630676,0.9783626198768616,0.18742214143276215
6,0.9323809742927551,0.9822457432746887,0.16875587403774261,0.9275555610656738,0.979346752166748,0.18453295528888702
7,0.9367619156837463,0.9852401614189148,0.15381811559200287,0.9293333292007446,0.9798230528831482,0.1811613142490387
8,0.9370476007461548,0.9853844046592712,0.15147224068641663,0.9133333563804626,0.9724553227424622,0.21836917102336884
9,0.9412381052970886,0.9865816235542297,0.14601145684719086,0.9297778010368347,0.9816481471061707,0.1726350635290146
10,0.9439047574996948,0.9883859157562256,0.13442754745483398,0.9319999814033508,0.981073796749115,0.17615903913974762
11,0.944857120513916,0.9898920059204102,0.1259026974439621,0.9297778010368347,0.9785402417182922,0.193526029586792
12,0.9495238065719604,0.9903748035430908,0.12227661162614822,0.918666660785675,0.9760532975196838,0.2155899852514267
13,0.950952410697937,0.9911647439002991,0.11618297547101974,0.9355555772781372,0.980656087398529,0.18203963339328766
14,0.9559999704360962,0.9926239848136902,0.10711642354726791,0.9217777848243713,0.9771461486816406,0.210439532995224
15,0.958380937576294,0.9933608174324036,0.09992858022451401,0.9266666769981384,0.9801476001739502,0.20725618302822113
16,0.9603809714317322,0.994600236415863,0.09382643550634384,0.9297778010368347,0.9813295602798462,0.19806943833827972
