epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6270514726638794,0.6591268181800842,0.6723164319992065,0.6517285704612732,0.6871377825737,0.6430226564407349
1,0.6504433155059814,0.6933587789535522,0.637810468673706,0.6530089378356934,0.6964511871337891,0.63791823387146
2,0.6552537083625793,0.705187201499939,0.6280943155288696,0.6577038168907166,0.6953788995742798,0.6403236389160156
3,0.6594038605690002,0.7063272595405579,0.6294925212860107,0.6615450382232666,0.7042593359947205,0.6287183165550232
4,0.6612903475761414,0.7094723582267761,0.6264057159423828,0.6538625955581665,0.705558717250824,0.6281025409698486
5,0.6646859049797058,0.7113377451896667,0.6260223984718323,0.6594110131263733,0.7013383507728577,0.6377648115158081
6,0.6612903475761414,0.7137457728385925,0.6218769550323486,0.6585574150085449,0.7120197415351868,0.6230497360229492
7,0.6666666865348816,0.7180410623550415,0.6200016140937805,0.6649594306945801,0.7059980630874634,0.6329165101051331
8,0.6684587597846985,0.7204068899154663,0.619326651096344,0.666239857673645,0.708279550075531,0.6295090317726135
9,0.6706281900405884,0.7203312516212463,0.6195773482322693,0.6555697917938232,0.707292377948761,0.6282708644866943
