epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6392698287963867,0.6909820437431335,0.6030769348144531,0.6366639137268066,0.6549360752105713,0.7285894751548767
1,0.6997295618057251,0.7678551077842712,0.5636577606201172,0.6915771961212158,0.7296154499053955,0.6341389417648315
2,0.7147961854934692,0.7881417274475098,0.5486223101615906,0.7113955616950989,0.7606242299079895,0.5913726687431335
3,0.7335329055786133,0.8127219676971436,0.5284937024116516,0.7444260716438293,0.8103088140487671,0.5405776500701904
4,0.7382653951644897,0.8162010312080383,0.5242974162101746,0.7745664715766907,0.8573451638221741,0.4897434115409851
5,0.7452192306518555,0.827677309513092,0.518475353717804,0.8146160244941711,0.8926422595977783,0.45279139280319214
6,0.73691326379776,0.818264901638031,0.5092339515686035,0.8270024657249451,0.9068384766578674,0.4287767708301544
7,0.7473440170288086,0.8239977955818176,0.4981478750705719,0.7266721725463867,0.8068073987960815,0.5394676923751831
8,0.7520765066146851,0.8354414701461792,0.4905277490615845,0.7101569175720215,0.7891364693641663,0.5551774501800537
9,0.7559397220611572,0.8416319489479065,0.4822348952293396,0.7208918333053589,0.8073716163635254,0.535291850566864
10,0.7639559507369995,0.8534690141677856,0.47777098417282104,0.6907514333724976,0.7696312665939331,0.5729869604110718
11,0.7655978202819824,0.8474450707435608,0.4656725227832794,0.6721717715263367,0.7378378510475159,0.6053258776664734
12,0.7701371312141418,0.8587812781333923,0.46430379152297974,0.7601156234741211,0.8445698022842407,0.4903152585029602
13,0.7807610630989075,0.8668848872184753,0.45086580514907837,0.8009909391403198,0.8835805058479309,0.43560338020324707
