epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6711428761482239,0.747748076915741,0.583068311214447,0.29422223567962646,0.3215879499912262,3.4715020656585693
1,0.7671428322792053,0.849187433719635,0.4738502502441406,0.707111120223999,0.7083683013916016,4.583981513977051
2,0.7986666560173035,0.8816161751747131,0.4249676764011383,0.7733333110809326,0.8458682298660278,0.5430356860160828
3,0.8185714483261108,0.8982171416282654,0.3954799175262451,0.5239999890327454,0.5525047183036804,1.599705457687378
4,0.8266666531562805,0.9046307802200317,0.3866024613380432,0.6595555543899536,0.6972049474716187,0.9758835434913635
5,0.8343809247016907,0.9117550253868103,0.37239670753479004,0.5995555520057678,0.6397091746330261,1.2009304761886597
6,0.838952362537384,0.918439507484436,0.35824424028396606,0.858222246170044,0.9282375574111938,0.37948480248451233
7,0.842285692691803,0.9188390374183655,0.35737642645835876,0.42711111903190613,0.43108993768692017,2.861133575439453
8,0.8463809490203857,0.9246695041656494,0.3430086374282837,0.6991111040115356,0.8196499943733215,0.8332042098045349
9,0.8505714535713196,0.9259576201438904,0.3432653844356537,0.7266666889190674,0.824730396270752,0.8947640657424927
10,0.8471428751945496,0.9266811609268188,0.3386339843273163,0.6844444274902344,0.7379392981529236,0.6476679444313049
11,0.8563809394836426,0.9331313967704773,0.32348331809043884,0.8142222166061401,0.8822713494300842,0.4697794020175934
12,0.861047625541687,0.9345396757125854,0.3211134076118469,0.851111114025116,0.9336905479431152,0.38087528944015503
13,0.8638095259666443,0.9382569789886475,0.3135717213153839,0.7746666669845581,0.8619385957717896,0.654695987701416
14,0.8671428561210632,0.9403664469718933,0.30872291326522827,0.5577777624130249,0.6134975552558899,1.099218487739563
15,0.8646666407585144,0.9407973289489746,0.3077104985713959,0.800000011920929,0.8819296360015869,0.4881235957145691
16,0.8654285669326782,0.9412275552749634,0.3044229745864868,0.5302222371101379,0.6328616142272949,1.400827407836914
17,0.8686666488647461,0.9411578178405762,0.3067816197872162,0.8417778015136719,0.9166628122329712,0.37126797437667847
18,0.8706666827201843,0.944351851940155,0.2960177958011627,0.707111120223999,0.707111120223999,14.959906578063965
19,0.87371426820755,0.9452123641967773,0.29572585225105286,0.8355555534362793,0.9128996729850769,0.3970891237258911
