epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6484450697898865,0.7021695971488953,0.6402971744537354,0.7584640979766846,0.8600848317146301,0.4696945548057556
1,0.6875603795051575,0.7530237436294556,0.586264431476593,0.8563171029090881,0.9323049187660217,0.3661750555038452
2,0.6915202140808105,0.7600720524787903,0.5810246467590332,0.6684558391571045,0.7327138185501099,0.610223114490509
3,0.699633002281189,0.7659872770309448,0.5737701654434204,0.7233691215515137,0.793939471244812,0.5517913699150085
4,0.7050415277481079,0.7637403011322021,0.5722730755805969,0.788191556930542,0.8795573711395264,0.4422374665737152
5,0.7087116241455078,0.7770959138870239,0.5625083446502686,0.7886044383049011,0.883149266242981,0.42709681391716003
6,0.7128645777702332,0.7827520966529846,0.5603118538856506,0.7861271500587463,0.8773244023323059,0.4398968517780304
7,0.7124782800674438,0.7863740921020508,0.5558285713195801,0.5850536823272705,0.6312025785446167,0.6895179152488708
8,0.7103534936904907,0.7830123901367188,0.5527237057685852,0.778695285320282,0.8797688484191895,0.4335345923900604
9,0.7068765759468079,0.7805876731872559,0.5552668571472168,0.7687861323356628,0.8676655292510986,0.458946168422699
