epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.7092381119728088,0.7842233180999756,0.6255087852478027,0.6977777481079102,0.781934380531311,0.6316553354263306
1,0.7967619299888611,0.8789137005805969,0.45482081174850464,0.8226666450500488,0.9007202386856079,0.41052672266960144
2,0.8344761729240417,0.9141771793365479,0.37841829657554626,0.8573333621025085,0.9314914345741272,0.3357996940612793
3,0.8555238246917725,0.9312642812728882,0.33624231815338135,0.858222246170044,0.9326798319816589,0.3320547044277191
4,0.8601904511451721,0.9389931559562683,0.3146941363811493,0.874666690826416,0.943817138671875,0.3030269742012024
5,0.872952401638031,0.9475500583648682,0.29269376397132874,0.8840000033378601,0.9505353569984436,0.2850482761859894
6,0.8799047470092773,0.9512239694595337,0.28639617562294006,0.879111111164093,0.9505484104156494,0.2843765616416931
7,0.8874285817146301,0.9568064212799072,0.26516667008399963,0.8880000114440918,0.9571220874786377,0.26456043124198914
8,0.8912380933761597,0.9594091773033142,0.255292683839798,0.8928889036178589,0.9594739675521851,0.2577908933162689
9,0.8938094973564148,0.9603308439254761,0.25551050901412964,0.8964444398880005,0.9610276222229004,0.2521148920059204
10,0.9005714058876038,0.9652318954467773,0.23417599499225616,0.8928889036178589,0.9630787372589111,0.24615049362182617
11,0.9019047617912292,0.9662763476371765,0.23336292803287506,0.8955555558204651,0.963939905166626,0.24338237941265106
12,0.907714307308197,0.9694508910179138,0.222554013133049,0.897777795791626,0.9650015830993652,0.2398560643196106
13,0.9100000262260437,0.9699758291244507,0.21983183920383453,0.8986666798591614,0.965831458568573,0.238056018948555
14,0.9106666445732117,0.9723424911499023,0.20979845523834229,0.897777795791626,0.9664707779884338,0.2357855588197708
15,0.9191428422927856,0.9742517471313477,0.20250996947288513,0.9044444561004639,0.9693472981452942,0.22481369972229004
16,0.915238082408905,0.9742239117622375,0.204930379986763,0.9071111083030701,0.9692719578742981,0.22500716149806976
17,0.9182857275009155,0.9749456644058228,0.20055261254310608,0.9066666960716248,0.9697136282920837,0.22375479340553284
18,0.9195238351821899,0.9767672419548035,0.19179977476596832,0.9035555720329285,0.9692103862762451,0.2249220758676529
19,0.9224761724472046,0.9784080386161804,0.18713974952697754,0.9079999923706055,0.969647228717804,0.2253580242395401
20,0.9236190319061279,0.9771907925605774,0.1906963437795639,0.9075555801391602,0.9710673093795776,0.22085364162921906
21,0.9241904616355896,0.9797563552856445,0.1799551546573639,0.9102222323417664,0.9727493524551392,0.21327023208141327
22,0.9240952134132385,0.9803888201713562,0.17631757259368896,0.9124444723129272,0.974198579788208,0.20797812938690186
23,0.9298095107078552,0.9811511635780334,0.17155517637729645,0.9160000085830688,0.9734436869621277,0.209676593542099
24,0.9323809742927551,0.982104480266571,0.16547369956970215,0.9106666445732117,0.9721437096595764,0.2187303900718689
25,0.9308571219444275,0.9824115633964539,0.16684089601039886,0.9146666526794434,0.9732442498207092,0.21230784058570862
26,0.9348571300506592,0.9839985966682434,0.16035853326320648,0.9115555286407471,0.9738863706588745,0.209915891289711
27,0.9319047331809998,0.9837093949317932,0.15963239967823029,0.9128888845443726,0.9739064574241638,0.21087045967578888
28,0.9353333115577698,0.9855352640151978,0.15265731513500214,0.9128888845443726,0.9745542407035828,0.20701812207698822
29,0.9346666932106018,0.9850069880485535,0.15510432422161102,0.9146666526794434,0.9748371243476868,0.20680907368659973
30,0.9381904602050781,0.9856338500976562,0.15124543011188507,0.9120000004768372,0.9746488332748413,0.21035806834697723
31,0.9361904859542847,0.985281229019165,0.15384992957115173,0.9124444723129272,0.9734058380126953,0.21313801407814026
32,0.940761923789978,0.9857281446456909,0.1494682878255844,0.9155555367469788,0.9746500849723816,0.2083524912595749
33,0.9412381052970886,0.9866212606430054,0.1432645618915558,0.9128888845443726,0.9749007225036621,0.20902961492538452
34,0.9404761791229248,0.9869421720504761,0.14541684091091156,0.914222240447998,0.9751991033554077,0.20705758035182953
35,0.9391428828239441,0.9873574376106262,0.14070715010166168,0.913777768611908,0.9748587608337402,0.21113193035125732
36,0.9459047913551331,0.988156259059906,0.13544580340385437,0.9120000004768372,0.9737755060195923,0.2165675163269043
37,0.9459047913551331,0.9886482357978821,0.1346386820077896,0.9146666526794434,0.9745774269104004,0.21142162382602692
38,0.9483809471130371,0.9896419048309326,0.1283310502767563,0.9168888926506042,0.9749221205711365,0.20898641645908356
39,0.9474285840988159,0.989238440990448,0.1286744773387909,0.914222240447998,0.9746786952018738,0.2124253660440445
40,0.9453333616256714,0.9890984296798706,0.1315375566482544,0.914222240447998,0.9737504720687866,0.21525979042053223
41,0.948190450668335,0.9903945326805115,0.12164659053087234,0.9151111245155334,0.9744229316711426,0.21521005034446716
