epoch,cls_loss,coral_loss,total_loss,val_loss,val_accuracy
0,2.9172780513763428,0.00023971425252966583,2.91751766204834,1.5419671535491943,0.4697097837924957
1,0.7570658326148987,0.00015390213229693472,0.7572197318077087,1.519178867340088,0.4590025246143341
2,0.9079155325889587,0.000149594183312729,0.908065140247345,1.4032166004180908,0.4911242723464966
3,0.7731732130050659,0.00019581342348828912,0.7733690142631531,1.2979952096939087,0.5212736129760742
4,0.6790753602981567,0.00010641247354215011,0.6791817545890808,1.1943339109420776,0.5564947724342346
