epoch,accuracy,loss,val_accuracy,val_loss
0,0.4629434645175934,1.4763941764831543,0.5818246603012085,1.0592851638793945
1,0.525416374206543,1.1668874025344849,0.5307064056396484,1.1760008335113525
2,0.5429385304450989,1.061219573020935,0.5562655329704285,1.064890742301941
3,0.5773017406463623,1.0030384063720703,0.5679801106452942,1.0829771757125854
4,0.5812023878097534,0.9604827165603638,0.6237131953239441,0.9286484718322754
5,0.5767444968223572,0.9547385573387146,0.5835995674133301,1.0634440183639526
6,0.5844839215278625,0.9156230092048645,0.6034788489341736,1.0349366664886475
7,0.5828121900558472,0.9038969874382019,0.5722399950027466,1.0658284425735474
8,0.6086310148239136,0.8391346335411072,0.5928292274475098,0.9881002902984619
9,0.6114791631698608,0.814095675945282,0.618743360042572,0.9367890954017639
0,0.5151383876800537,1.5226879119873047,0.5843095779418945,1.0870964527130127
1,0.5929663777351379,0.8331958651542664,0.6215832233428955,0.9800829887390137
2,0.6259055137634277,0.7232444286346436,0.6418175101280212,0.9383934736251831
3,0.6560584306716919,0.6360695362091064,0.6549520492553711,0.9346436262130737
4,0.6769859194755554,0.5782506465911865,0.6638267636299133,0.8927304744720459
5,0.7020617723464966,0.5322651863098145,0.6748313903808594,0.8844351768493652
6,0.7229892611503601,0.4916634261608124,0.6616968512535095,0.9364781379699707
7,0.7387158870697021,0.45126259326934814,0.6794462203979492,0.9129763245582581
8,0.7530803084373474,0.42440366744995117,0.6890308856964111,0.8733967542648315
9,0.7713454365730286,0.40258511900901794,0.6719914674758911,0.9292415976524353
10,0.7855241298675537,0.3605881631374359,0.6890308856964111,0.9248218536376953
11,0.794439971446991,0.3456454575061798,0.6829960942268372,0.9603241682052612
12,0.8146244883537292,0.32726573944091797,0.6709265112876892,1.0024447441101074
13,0.8190824389457703,0.3002127707004547,0.6908057928085327,0.966864287853241
14,0.832580029964447,0.27376776933670044,0.6794462203979492,1.0296375751495361
15,0.842115044593811,0.2819412350654602,0.685126006603241,1.0176608562469482
16,0.8507832288742065,0.2501504421234131,0.6947106719017029,1.0410314798355103
17,0.8618042469024658,0.22137784957885742,0.6943557262420654,1.0464884042739868
18,0.8735063076019287,0.20026712119579315,0.6925807595252991,1.0806785821914673
19,0.8831031918525696,0.18747000396251678,0.6787362694740295,1.2473483085632324
20,0.8884899020195007,0.1775752454996109,0.685126006603241,1.2651698589324951
21,0.8819268345832825,0.20204950869083405,0.6819311380386353,1.1644994020462036
22,0.8983344435691833,0.16154111921787262,0.6783812642097473,1.1955913305282593
23,0.9039688110351562,0.1669997125864029,0.702165424823761,1.5008735656738281
24,0.8962912559509277,0.1603986769914627,0.6940007209777832,1.2184642553329468
25,0.9177759885787964,0.12990665435791016,0.6911607980728149,1.2563281059265137
26,0.9210575222969055,0.11852996796369553,0.6908057928085327,1.3115956783294678
27,0.9266918301582336,0.11404057592153549,0.6854810118675232,1.5848650932312012
28,0.9315212965011597,0.10433441400527954,0.7003904581069946,1.286350965499878
29,0.9298495650291443,0.11472687125205994,0.6989705562591553,1.3040467500686646
30,0.9410563111305237,0.08835393190383911,0.6979056000709534,1.3504512310028076
