epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.22053083777427673,0.5293889045715332,1.8119840621948242,0.1472727209329605,0.5475966930389404,1.6005085706710815
1,0.19828258454799652,0.5214157700538635,1.7437573671340942,0.06909091025590897,0.5581632852554321,1.484148621559143
2,0.2279469221830368,0.5782862305641174,1.669878363609314,0.06909091025590897,0.583879292011261,2.410998821258545
3,0.2107728272676468,0.5574747323989868,1.6577026844024658,0.06909091025590897,0.5647764801979065,1.9161750078201294
4,0.2533177137374878,0.59967041015625,1.6343563795089722,0.0981818214058876,0.41778966784477234,1.694954514503479
5,0.17837627232074738,0.5347568988800049,1.641805648803711,0.05636363476514816,0.38882067799568176,1.8585220575332642
6,0.2041373997926712,0.5587047338485718,1.6205837726593018,0.08181817829608917,0.5374810099601746,1.6285613775253296
7,0.1623731404542923,0.5131599307060242,1.6176502704620361,0.04727272689342499,0.3954136371612549,1.754435658454895
