epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.24774405360221863,0.5921892523765564,1.9460623264312744,0.5419847369194031,0.819385290145874,1.2057846784591675
1,0.36833471059799194,0.7105890512466431,1.5084367990493774,0.1450381726026535,0.5827749371528625,1.6339548826217651
2,0.3363412618637085,0.6981635093688965,1.4292950630187988,0.4694656431674957,0.8036627769470215,1.2146450281143188
3,0.3855619430541992,0.7311356663703918,1.378463625907898,0.48473283648490906,0.794597864151001,1.278119444847107
4,0.4101722836494446,0.7413547039031982,1.295768141746521,0.3091602921485901,0.7226014137268066,1.3619811534881592
5,0.44708776473999023,0.7756952047348022,1.239098310470581,0.5381679534912109,0.8387913703918457,1.102535367012024
6,0.44380640983581543,0.7852550148963928,1.3103399276733398,0.442748099565506,0.8174039125442505,1.1591328382492065
7,0.4528301954269409,0.7751237154006958,1.282463788986206,0.5229007601737976,0.8479291200637817,1.0746771097183228
8,0.4749794900417328,0.799473762512207,1.22633695602417,0.5114504098892212,0.8392630815505981,1.0839393138885498
9,0.4585725963115692,0.8070811629295349,1.140412449836731,0.43893128633499146,0.806993305683136,1.1610260009765625
