epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.41982051730155945,0.7166332006454468,1.5534520149230957,0.10018214583396912,0.26130348443984985,2.959840774536133
1,0.5138509273529053,0.8120326399803162,1.396775484085083,0.054644808173179626,0.24189616739749908,2.8614072799682617
2,0.5446742177009583,0.8411266803741455,1.3182371854782104,0.10018214583396912,0.30584463477134705,2.864952802658081
3,0.5532578825950623,0.8583171367645264,1.2890328168869019,0.08378870785236359,0.26191601157188416,2.4531800746917725
4,0.5673039555549622,0.8615646362304688,1.2630671262741089,0.09836065769195557,0.2946121096611023,2.4539012908935547
5,0.5899336934089661,0.8642994165420532,1.279425024986267,0.2531876266002655,0.5836803913116455,1.5509207248687744
6,0.5762777924537659,0.8622549176216125,1.2728707790374756,0.07832422852516174,0.32565876841545105,2.702071189880371
7,0.5735466480255127,0.8614917397499084,1.266318917274475,0.5646630525588989,0.8741489052772522,0.9620918035507202
8,0.5985173583030701,0.8736220002174377,1.2641077041625977,0.6775956153869629,0.8959774374961853,0.9053491353988647
9,0.60554039478302,0.8761336803436279,1.2337076663970947,0.20036429166793823,0.4442237913608551,3.259345293045044
10,0.5844713449478149,0.8740683794021606,1.2489503622055054,0.5409836173057556,0.8655798435211182,0.9699121117591858
11,0.5950058698654175,0.873826265335083,1.251025676727295,0.6630236506462097,0.9009010791778564,0.8944242596626282
12,0.616855263710022,0.8814518451690674,1.2269905805587769,0.49908924102783203,0.81623774766922,1.17545747756958
13,0.6086617112159729,0.8792406320571899,1.2403051853179932,0.5391620993614197,0.8355048894882202,1.092424988746643
14,0.5903238654136658,0.8755326271057129,1.2348103523254395,0.568306028842926,0.8505558967590332,1.082999587059021
15,0.6086617112159729,0.8821850419044495,1.2198976278305054,0.49544626474380493,0.7850715517997742,2.105884075164795
