epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5630121231079102,0.8538821339607239,1.2745882272720337,0.6921675801277161,0.9155842065811157,0.835682213306427
1,0.6866952776908875,0.9213728904724121,1.0514944791793823,0.506375253200531,0.8499560952186584,1.062712550163269
2,0.6898165941238403,0.9264755249023438,0.9567815661430359,0.7613843083381653,0.9425060153007507,0.6775649785995483
3,0.7140070199966431,0.9377946853637695,0.9310095310211182,0.7158470153808594,0.9343196153640747,0.7192209362983704
4,0.7335154414176941,0.9442752003669739,0.8782045245170593,0.7049180269241333,0.9319800734519958,0.7306346893310547
5,0.7342957258224487,0.9461318850517273,0.8528757691383362,0.7285974621772766,0.9418010115623474,0.6756115555763245
6,0.7393679022789001,0.9472097158432007,0.8495434522628784,0.7085610032081604,0.9331218004226685,0.7212533950805664
7,0.7463909387588501,0.9493438601493835,0.8358965516090393,0.6684881448745728,0.9169802069664001,0.8181242346763611
8,0.7545844912528992,0.9540822505950928,0.8122936487197876,0.7030965685844421,0.9268984794616699,0.7720311880111694
9,0.7592664957046509,0.9542121291160583,0.7974388003349304,0.3916211426258087,0.7630733847618103,1.6482534408569336
