epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.28876128792762756,0.6468432545661926,1.6370832920074463,0.40839695930480957,0.7726641297340393,1.3322383165359497
1,0.4011484682559967,0.7478545308113098,1.3865100145339966,0.37022900581359863,0.7138169407844543,1.4278019666671753
2,0.4610336422920227,0.7932845950126648,1.2657808065414429,0.3854961693286896,0.7495156526565552,1.346571445465088
3,0.4487284719944,0.7894288897514343,1.1999050378799438,0.46183204650878906,0.7700855731964111,1.2871191501617432
4,0.49958983063697815,0.8155843615531921,1.1599632501602173,0.3435114622116089,0.7955702543258667,1.17242431640625
5,0.466776043176651,0.8076087236404419,1.2162683010101318,0.4236641228199005,0.7513328790664673,1.2955191135406494
6,0.49876949191093445,0.8255252242088318,1.1104172468185425,0.5114504098892212,0.8374511003494263,1.1272501945495605
7,0.539786696434021,0.8418626189231873,1.0598766803741455,0.4122137427330017,0.7904369235038757,1.2230769395828247
8,0.5020508766174316,0.8211938738822937,1.0480573177337646,0.5877862572669983,0.8797455430030823,0.9876402616500854
9,0.4790812134742737,0.8179752826690674,1.058687448501587,0.6412213444709778,0.9022784233093262,0.9078757762908936
