epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5555989146232605,0.847206175327301,1.4329921007156372,0.7067395448684692,0.9310536980628967,0.7794804573059082
1,0.6777214407920837,0.9248688817024231,1.0182007551193237,0.7158470153808594,0.9348891973495483,0.7411186695098877
2,0.7159578800201416,0.9358948469161987,0.9208192825317383,0.7176684737205505,0.9386054873466492,0.7123749852180481
3,0.7307842373847961,0.9441755414009094,0.8524113297462463,0.7194899916648865,0.9396125078201294,0.7043489217758179
4,0.7538041472434998,0.9495067596435547,0.790972113609314,0.7267759442329407,0.9402163028717041,0.7094648480415344
5,0.7631681561470032,0.9554746150970459,0.7458224296569824,0.7231329679489136,0.9397169351577759,0.7232214212417603
6,0.777604341506958,0.9577071070671082,0.7123661637306213,0.7304189205169678,0.9401819109916687,0.7156907320022583
7,0.7822864055633545,0.9611741900444031,0.6914258003234863,0.7231329679489136,0.9402134418487549,0.7189147472381592
8,0.7982832789421082,0.9653317928314209,0.6377599239349365,0.7194899916648865,0.9356923699378967,0.7592570185661316
9,0.8060865998268127,0.9689337015151978,0.6048148274421692,0.7249544858932495,0.9373579621315002,0.7532631754875183
10,0.8142801523208618,0.9723153710365295,0.5606303215026855,0.7322404384613037,0.9410204291343689,0.7536110281944275
11,0.832617998123169,0.974769115447998,0.5272566676139832,0.7358834147453308,0.9382744431495667,0.7548625469207764
12,0.8474444150924683,0.9783856272697449,0.5019453167915344,0.7413479089736938,0.9367724061012268,0.7832303047180176
13,0.849395215511322,0.9777242541313171,0.4769890010356903,0.744990885257721,0.939926028251648,0.7584298253059387
14,0.8618806004524231,0.9809633493423462,0.4441734254360199,0.7431694269180298,0.9370883703231812,0.7962609529495239
15,0.8591494560241699,0.9812508821487427,0.4264763295650482,0.7304189205169678,0.9352988004684448,0.8489915728569031
16,0.8704643249511719,0.982858419418335,0.4063452482223511,0.7377049326896667,0.9385482668876648,0.8097637295722961
17,0.877487301826477,0.9843276143074036,0.38510817289352417,0.7304189205169678,0.9369378685951233,0.8619194626808167
18,0.8876316547393799,0.9866320490837097,0.3491467237472534,0.7431694269180298,0.9324043989181519,0.8923079371452332
19,0.8763168454170227,0.9841008186340332,0.3636051416397095,0.7285974621772766,0.9336150884628296,0.9073777794837952
20,0.9067499041557312,0.9892823100090027,0.308477520942688,0.755919873714447,0.9390334486961365,0.8439248204231262
21,0.9047990441322327,0.9888145923614502,0.2994212508201599,0.7358834147453308,0.936284601688385,0.8760274052619934
22,0.9141631126403809,0.9913154244422913,0.27653396129608154,0.7632058262825012,0.9352275133132935,0.8925309777259827
23,0.921186089515686,0.9924870133399963,0.26396751403808594,0.7577413320541382,0.9357699155807495,0.8893561959266663
24,0.9180647730827332,0.9912967681884766,0.2641523778438568,0.7468124032020569,0.9330335259437561,0.9125238060951233
25,0.9309403300285339,0.9937278032302856,0.22674036026000977,0.7577413320541382,0.933245062828064,0.9176204800605774
26,0.9309403300285339,0.9940159916877747,0.22067588567733765,0.750455379486084,0.9324051737785339,0.9517890214920044
27,0.9157237410545349,0.9927730560302734,0.23814596235752106,0.748633861541748,0.935673713684082,0.9356671571731567
28,0.9430354833602905,0.9952334761619568,0.19651897251605988,0.750455379486084,0.9355190396308899,0.9683946967124939
29,0.9360125064849854,0.9943464994430542,0.20286808907985687,0.750455379486084,0.9326608180999756,1.0247130393981934
