epoch,accuracy,loss,val_accuracy,val_loss
0,0.3722197711467743,1.6717476844787598,0.050859104841947556,2.60968279838562
1,0.42303726077079773,1.416214942932129,0.20549827814102173,1.824326753616333
2,0.4527912735939026,1.389386773109436,0.22268041968345642,2.3883676528930664
3,0.46089261770248413,1.3487228155136108,0.5676975846290588,1.0844396352767944
4,0.4765061140060425,1.2793558835983276,0.5512027740478516,1.05575430393219
5,0.4770953059196472,1.3028579950332642,0.25017181038856506,1.512024998664856
6,0.4829871952533722,1.2443914413452148,0.5725085735321045,1.0707298517227173
7,0.4807777404785156,1.2278170585632324,0.46804124116897583,1.3426676988601685
8,0.47694799304008484,1.2609983682632446,0.5594501495361328,1.024483323097229
9,0.4723818004131317,1.2654796838760376,0.39587628841400146,1.369510531425476
10,0.5112681984901428,1.203451156616211,0.5072165131568909,1.1997215747833252
11,0.49359259009361267,1.1986098289489746,0.5216494798660278,1.1448359489440918
12,0.5064074397087097,1.1961636543273926,0.4824742376804352,1.1670739650726318
13,0.506260097026825,1.1665633916854858,0.4996563494205475,1.186802864074707
