epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.772984504699707,0.8548778295516968,0.486208438873291,0.7991446852684021,0.885665774345398,0.42313650250434875
1,0.7898651957511902,0.8762333393096924,0.4434439241886139,0.8047041893005371,0.8909847140312195,0.4138205051422119
2,0.8018501996994019,0.8864697813987732,0.4243090748786926,0.8091232776641846,0.8947316408157349,0.4067973494529724
3,0.805156409740448,0.8907951712608337,0.4160665273666382,0.8128296732902527,0.8982963562011719,0.3999263644218445
4,0.8112283945083618,0.8962351083755493,0.4062504768371582,0.8132572770118713,0.8993030190467834,0.3979248106479645
5,0.8138988018035889,0.8992235660552979,0.4004592001438141,0.8159657716751099,0.9014722108840942,0.3935936391353607
6,0.8163148760795593,0.9019331336021423,0.3952903151512146,0.8162509202957153,0.9043318033218384,0.38778823614120483
7,0.8172685503959656,0.9033751487731934,0.3929884433746338,0.816678524017334,0.9048194289207458,0.387064665555954
8,0.8232451677322388,0.9076581597328186,0.3839597702026367,0.8192445039749146,0.9062226414680481,0.38395994901657104
9,0.8228954672813416,0.9089623689651489,0.3810632824897766,0.8198146820068359,0.9063296914100647,0.3839322030544281
10,0.8254386782646179,0.9094148874282837,0.38024482131004333,0.8175338506698608,0.9050703644752502,0.38704434037208557
11,0.8272825479507446,0.9121313691139221,0.3751528263092041,0.8203848600387573,0.9072022438049316,0.3827333152294159
12,0.8289674520492554,0.9130438566207886,0.37289300560951233,0.8206700086593628,0.9076659083366394,0.381672203540802
13,0.8282998204231262,0.9126366972923279,0.3736865520477295,0.8259444236755371,0.9096089005470276,0.37763750553131104
14,0.8296668529510498,0.9146036505699158,0.3694739043712616,0.822095513343811,0.9097757339477539,0.37688398361206055
15,0.8284270167350769,0.9150213003158569,0.3682159185409546,0.8200997710227966,0.9073702692985535,0.3824252188205719
16,0.8313199281692505,0.9165236353874207,0.3645429015159607,0.8232359290122986,0.9108808636665344,0.3747006356716156
17,0.8308113217353821,0.9159033298492432,0.36595436930656433,0.8250890970230103,0.9122923016548157,0.37120071053504944
18,0.83281409740448,0.9191234111785889,0.3597472012042999,0.8226656913757324,0.911266028881073,0.3737976849079132
19,0.8360567092895508,0.9201298356056213,0.3575891852378845,0.8235210180282593,0.9097758531570435,0.3781731426715851
20,0.8348804712295532,0.9199655652046204,0.35812535881996155,0.8249465227127075,0.9118112921714783,0.373296856880188
21,0.8356116414070129,0.921387255191803,0.35435590147972107,0.8246614336967468,0.9118292331695557,0.3736347556114197
22,0.8354209065437317,0.9207358956336975,0.3558562994003296,0.8267996907234192,0.9130493998527527,0.37083590030670166
23,0.8371694087982178,0.9219991564750671,0.3530234098434448,0.827655017375946,0.9124671220779419,0.372278094291687
24,0.8379959464073181,0.9231903553009033,0.3505026698112488,0.8235210180282593,0.9119625091552734,0.37347960472106934
25,0.8384091854095459,0.9233911037445068,0.34936779737472534,0.8258018493652344,0.913138210773468,0.3702322840690613
26,0.8391085863113403,0.9237627387046814,0.34911036491394043,0.8287954330444336,0.9144545793533325,0.36787673830986023
27,0.8424465656280518,0.9255036115646362,0.3458458185195923,0.8226656913757324,0.9131352305412292,0.37116631865501404
28,0.8402212858200073,0.9258111119270325,0.34385597705841064,0.8272273540496826,0.9142720103263855,0.3677411377429962
29,0.8433049321174622,0.9263955950737,0.3433229327201843,0.8235210180282593,0.9129252433776855,0.37163981795310974
30,0.8403801918029785,0.9256407618522644,0.34449121356010437,0.825231671333313,0.9152130484580994,0.36589515209198
31,0.8447355031967163,0.9282928109169006,0.33922624588012695,0.8255167603492737,0.9151101112365723,0.3672481179237366
32,0.8428916335105896,0.9279022216796875,0.33991900086402893,0.8255167603492737,0.9151554107666016,0.3669748604297638
33,0.8451169729232788,0.9287614822387695,0.3377422094345093,0.8225231766700745,0.9120991826057434,0.3744894862174988
34,0.8461978435516357,0.929837703704834,0.33538317680358887,0.8245188593864441,0.9152695536613464,0.3672844171524048
35,0.8445447683334351,0.9289711713790894,0.33728161454200745,0.8242337703704834,0.9149256348609924,0.3681049644947052
36,0.8466111421585083,0.9300525188446045,0.33481305837631226,0.8213827610015869,0.9144671559333801,0.3697746992111206
37,0.8450534343719482,0.929810106754303,0.33433252573013306,0.8213827610015869,0.9138059020042419,0.3692811131477356
38,0.8454349040985107,0.9308024048805237,0.33264851570129395,0.8206700086593628,0.9135366082191467,0.37057018280029297
39,0.8461024761199951,0.9308227896690369,0.3323034942150116,0.82380610704422,0.9146071672439575,0.3687755763530731
40,0.846388578414917,0.9313315749168396,0.33130183815956116,0.8226656913757324,0.9145060181617737,0.3719751834869385
41,0.8479781150817871,0.9328989386558533,0.32752370834350586,0.8226656913757324,0.9149575233459473,0.3687000274658203
