epoch,accuracy,loss,val_accuracy,val_loss
0,0.7477746605873108,0.5271762013435364,0.7817533612251282,0.46369627118110657
1,0.7917090654373169,0.44590333104133606,0.7964361906051636,0.4368210434913635
2,0.8054107427597046,0.41786742210388184,0.8004276752471924,0.42935803532600403
3,0.8143120408058167,0.4035722017288208,0.8042765259742737,0.41510632634162903
4,0.8180315494537354,0.3907368779182434,0.8105488419532776,0.40355533361434937
5,0.8225457668304443,0.3844490349292755,0.8086956739425659,0.4053381085395813
6,0.8273143172264099,0.37571772933006287,0.8122594356536865,0.400461345911026
7,0.8288402557373047,0.37267225980758667,0.8121169209480286,0.400373250246048
8,0.8291264176368713,0.3657512366771698,0.8108339309692383,0.39608171582221985
9,0.832655131816864,0.3594866991043091,0.8119743466377258,0.3944017291069031
10,0.8332909345626831,0.3571228086948395,0.8092658519744873,0.41003280878067017
11,0.8350712060928345,0.3507162034511566,0.8131147623062134,0.3923833966255188
12,0.8386317491531372,0.3453702926635742,0.8112615942955017,0.39585691690444946
13,0.840157687664032,0.34497061371803284,0.816536009311676,0.38564327359199524
14,0.8440361022949219,0.33909204602241516,0.8138275146484375,0.3913175165653229
15,0.842828094959259,0.33599206805229187,0.8133998513221741,0.3916623592376709
16,0.8454985022544861,0.3330501317977905,0.8145402669906616,0.3882700502872467
17,0.8453713059425354,0.3307234048843384,0.8125445246696472,0.3865458071231842
18,0.8479463458061218,0.32772743701934814,0.8115466833114624,0.3949100375175476
19,0.8498855829238892,0.3235890567302704,0.8136849403381348,0.39812368154525757
20,0.8522698283195496,0.3204694390296936,0.8114041090011597,0.3990198075771332
