epoch,accuracy,loss,val_accuracy,val_loss
0,0.8075407147407532,0.41568705439567566,0.8248040080070496,0.3723320960998535
1,0.8258519768714905,0.3784685730934143,0.8256592750549316,0.3733946979045868
2,0.834689736366272,0.3595627248287201,0.8265146017074585,0.36334243416786194
3,0.839203953742981,0.35167697072029114,0.8297932744026184,0.35302942991256714
4,0.8416836261749268,0.3428122401237488,0.8230933547019958,0.38807985186576843
5,0.8450216054916382,0.3331086337566376,0.830933690071106,0.3714960813522339
6,0.8503624200820923,0.3208790123462677,0.8305060863494873,0.3740610182285309
7,0.8541454672813416,0.3149665892124176,0.825374186038971,0.39392364025115967
8,0.856720507144928,0.30384695529937744,0.8156806826591492,0.43843334913253784
9,0.8623791933059692,0.29762330651283264,0.8255167603492737,0.4182808995246887
10,0.8640004992485046,0.28851237893104553,0.8295081853866577,0.412636399269104
11,0.8709943890571594,0.2785637378692627,0.8302209377288818,0.44269639253616333
12,0.8725203275680542,0.26724621653556824,0.8270848393440247,0.411705881357193
